,productName,form,regularPrice,unitPrice,productURL,productSize,averageRating,reviewCount,inactiveIngredients
256,"Every Woman's One Daily 40+, Women's Multivitamin",Tablets,$36.99,1.23,"/store/c/new-chapter-every-woman's-one-daily-40-,-women's-multivitamin/ID=300422083-product",30 ea ,4.5,64,"Organic coating/binderorganic maltodextrin ,organic gum acacia ,organic sunflower lecithin ,organic pa,ferment mediaorganic soy flour ,organic Saccharomyces cerevisiae ,organic orange peel powder,silica,organic fiber blendorganic rice flour ,organic oat fiber and organic sunflower lecithin,sodium alginate,pea starch and organic gum acacia,Contains: Fermented soy"
257,K2 + D3,na,$18.99,0.32,/store/c/zhou-nutrition-k2---d3/ID=300423536-product,60 ea ,4.5,60,"Rice flour,cellulose (vegetable capsule),glycerol monostearate,and fermented defatted chickpea flour extract."
258,"Every Man's One Daily 55+, Multivitamin",Tablets,$36.99,1.23,"/store/c/new-chapter-every-man's-one-daily-55-,-multivitamin/ID=300417082-product",30 ea ,4.5,58,"Ferment mediaorganic soy flour ,organic Saccharomyces cerevisiae ,organic orange peel powder,organic gum acacia,silica,magnesium oxide,lac resin,and carnauba wax"
259,Ashwagandha,na,$20.99,0.35,/store/c/zhou-nutrition-ashwagandha/ID=300423540-product,60 ea ,4.5,28,"Vegetable cellulose capsule,organic rice extract blend,silica,and whole rice concentrate"
260,Multi + Beauty Gummy Multivitamin For Women Cherry/ Berry/ Orange,Gummies,$21.82,0.22,/store/c/centrum-multi---beauty-gummy-multivitamin-for-women-cherry/berry/orange/ID=300417615-product,100 ea ,4.5,146,"Glucose Syrup,Sugar,Gelatin,Tribasic Calcium Phosphate,Water,Ascorbic Acid (Vit. C),Contains Less Than 2% of: Annatto Seed Extract (color),Biotin,Calcium Pantothenate,Carnauba Wax,Cherry Essence,Cholecalciferol (Vit. D3),Citric Acid,Cyanocobalamin (Vit. B12),DL-alpha Tocopheryl Acetate (Vit. E),Folic Acid,Fruit and/or Vegetable Juice Concentrates (color and/or flavor)Purple Carrot ,Maqui Berry ,Plum ,Blackberry ,Raspberry,Grapefruit Oil,Invert Sugar,Lactic Acid,Mannitol,Medium-Chain Triglycerides,Natural Flavors,Orange Oil,Potassium Iodide,Pyridoxine Hydrochloride (Vit. B6),Sodium Lactate,Vitamin A Acetate,Zinc Sulfate"
261,Ultra Women's Multi,Softgel,$21.99,0.37,/store/c/olly-ultra-women's-multi/ID=300405672-product,60 ea ,4.0,139,"Safflower Oil,Gelatin,Sunflower,Lecithin,Natural Peppermint Oil,Natural Lemon Oil,Water,Coloring (from beet and carotenoid),Beeswax,Titanium Dioxide,Contains: Fish (Anchovy, Sardine)"
262,Women's Multivitamin Gummies Supplement,Gummies,$16.99,0.17,/store/c/rainbow-light-women's-multivitamin-gummies-supplement/ID=300417087-product,100 ea ,4.0,557,"Glucose syrup,organic cane sugar,water,gelatin (bovine),natural flavor,glazing agent (vegetable oil, carnauba wax),lactic acid,citric acid,mixed tocopherols (antioxidant),fruit and vegetable juice (color)"
263,Ashwagandha Gummies,na,$34.99,0.29,/store/c/goli-ashwagandha-gummies/ID=300427211-product,120 ea ,3.0,2,"Organic Tapioca Syrup,Organic Cane Sugar,Water,Pectin,Natural Flavors,Malic Acid,Citric Acid,Sodium Citrate,Organic Fruit and Vegetable Juice (Color),Organic Sunflower Lecithin"
264,Magnesium Citrate,Tablets,$19.99,0.17,/store/c/solgar-magnesium-citrate/ID=300426614-product,120 ea ,0.0,na,"Microcrystalline Cellulose,Vegetable Cellulose,Silica,Dicalcium Phosphate,Vegetable Magnesium Stearate,Titanium Dioxide,Vegetable Glycerin"
265,"Vitamin D3 (Cholecalciferol) 125 mcg (5,000 IU) Vegetable Capsules",Capsules,$13.38,13.38,"/store/c/solgar-vitamin-d3-(cholecalciferol)-125-mcg-(5,000-iu)-vegetable-capsules/ID=300427226-product",60 ea ,0.0,na,"Microcrystalline Cellulose,Vegetable Cellulose,Vegetable Magnesium Stearate"
266,7 mg Melatonin Gummies Mixed Berry,Gummies,$14.99,0.17,/store/c/nature's-bounty-7-mg-melatonin-gummies-mixed-berry/ID=300424084-product,90 ea ,0.0,na,"Corn Syrup,Sugar,Gelatin,Contains Less Than 2% of: Citric Acid,Natural Flavors,Pectin,Vegetable Juice (Color),Vegetable Oil (Palm) (Contains Carnauba Wax)."
267,Apple Cider Vinegar Gummies,na,$34.99,0.29,/store/c/goli-apple-cider-vinegar-gummies/ID=300430272-product,120 ea ,0.0,na,"Organic Cane Sugar,Organic Tapioca,Pectin,Water,Citric Acid,Malic Acid,Natural Apple Flavor,Organic Carrot (for color),Organic Apple (for color),Organic Black Currant (for color),Sodium Citrate,Organic Pomegranate powder,Organic Beet Root powder"
268,Women's Complete Multi Gummies,na,$19.99,0.33,/store/c/goli-women's-complete-multi-gummies/ID=300432518-product,60 ea ,0.0,na,"Organic Cane Sugar,Organic Tapioca Syrup,Water,Pectin,Natural Flavors,Malic Acid,Citric Acid,Fruit and Vegetable Juice (color),Sodium Citrate"
269,Methylcobalamin (Vitamin B12) 5000 mcg Nuggets,Melts,$14.92,14.92,/store/c/solgar-methylcobalamin-(vitamin-b12)-5000-mcg-nuggets/ID=300427224-product,30 EA ,0.0,na,"Mannitol,Microcrystalline Cellulose,Vegetable Stearic Acid,Silica,Natural Cherry Flavor,Vegetable Cellulose,Vegetable Magnesium Stearate"
270,Adult MultiGummies Multivitamin & Multimineral Supplement,Gummies,$14.99,0.1,/store/c/centrum-adult-multigummies-multivitamin-%26-multimineral-supplement/ID=prod6408060-product,150 ea ,4.0,76,"Sugar,Glucose Syrup,Water,Gelatin,Ascorbic Acid (Vit. C),Biotin,Calcium Pantothenate,Carnauba Wax,Contains <2% of: Annatto Seed Extract (Color),Cholecalciferol (Vit. D3),Citric Acid,Citrus Pectin,Cyanocobalamin (Vit. B12),DL-Alpha Tocopheryl Acetate (Vit. E),Folic Acid,Fruit and/or Vegetable Juice Concentrates (Color and/or Flavor)Purple Carrot ,Maqui Berry,Invert Sugar,Lactic Acid,Manganese Sulfate,Medium-Chain Triglycerides,Natural Flavors,Niacinamide,Potassium Iodide,Pyridoxine Hydrochloride (Vit. B6),Riboflavin (Vit. B2),Sodium Citrate,Sodium Lactate,Vitamin A Acetate,Zinc Sulfate"
271,Multivitamin for Him 50+ Tablets,Tablets,$13.99,0.16,/store/c/nature-made-multivitamin-for-him-50--tablets/ID=prod360163-product,90 ea ,4.5,184,"Cellulose Gel,Modified Food Starch,Maltodextrin,Croscarmellose Sodium,Hypromellose,Dibasic Calcium Phosphate,Magnesium Stearate,Silicon Dioxide,Gelatin,Polyethylene Glycol"
272,Alive! Men's 50+  Once Daily Multi-Vitamin Tablets,Tablets,$11.99,0.24,/store/c/nature's-way-alive!-men's-50---once-daily-multi-vitamin-tablets/ID=prod6063842-product,50 ea ,4.5,779,"cellulose,sodium croscarmellose,hydroxypropyl cellulose,stearic acid,hypromellose,magnesium stearate,polydextrose,silica,titanium dioxide color,riboflavin color,talc,medium chain triglycerides"
273,Women¿s Natural Fruit Bites Multivitamin with Immune Health Support Apple,Chews,$14.99,0.25,/store/c/one-a-day-women¿s-natural-fruit-bites-multivitamin-with-immune-health-support-apple/ID=300401793-product,60 ea ,4.5,5827,"Apple Puree Concentrate,Apple Juice Concentrate,Pectin,Citrus Fiber,Natural Flavor,Water,High Oleic Sunflower Oil"
274,Daily Multiple Vitamins with Iron Tablets,na,$9.99,0.03,/store/c/mason-natural-daily-multiple-vitamins-with-iron-tablets/ID=prod6148640-product,365 ea ,4.0,5,"Microcrystalline cellulose,stearic acid,magnesium stearate,croscarmellose sodium,PABA,hypromellose,magnesium silicate,starch,titanium dioxide,polyethylene glycol,sucrose,mineral oil,FD&C yellow #5** lake,FD&C yellow #6 lake,glucose,sodium ascorbate,mixed tocopherols,BHT,**contains FD&C yellow #5 as a color additive"
275,"Mens 50+, MultiGummies Multivitamin Supplement Gummies",na,$14.99,0.17,"/store/c/centrum-mens-50-,-multigummies-multivitamin-supplement-gummies/ID=300394689-product",90 ea ,4.5,182,"Sugar,Glucose Syrup,Water,Gelatin,Tribasic Calcium Phosphate,Ascorbic Acid (Vit. C),Contains less than 2% of: Annatto Seed Extract (Color),Biotin,Calcium Pantothenate,Carnauba Wax,Cholecalciferol (Vit. D3),Citric Acid,Citrus Pectin,Cyanocobalamin (Vit. B12),DL-Alpha Tocopheryl Acetate (Vit. E),Folic Acid,Invert Sugar,Lactic Acid,Medium-Chain Triglycerides,Natural Flavors,Fruit and/or Vegetable Juice Concentrates (Color and/or Flavor)Purple Carrot ,Maqui Berry,Potassium Iodide,Pyridoxine Hydrochloride (Vit. B6),Sodium Citrate,Sodium Lactate,Turmeric (color),Vitamin A Acetate,Zinc Sulfate."
276,Adult Multivitamin Gummies,Gummies,$20.99,0.14,/store/c/one-a-day-vitacraves-adult-multivitamin-gummies/ID=prod6255581-product,150 ea ,4.5,128,"Glucose Syrup,Sugar,Gelatin,Water,Ascorbic Acid,Less Than 2% Of:Artificial Flavors ,Beeswax ,Biotin ,Carnauba Wax ,Choline Bitartrate ,Citric Ac"
277,Women's Multivitamin with Biotin Gluten-Free Gummies,Gummies,$10.14,0.17,/store/c/sundown-naturals-women's-multivitamin-with-biotin-gluten-free-gummies/ID=prod6273180-product,60 ea ,4.0,7,"Corn Syrup,Sugar,Gelatin,Natural Flavors,Citric Acid,Maltodextrin,Pectin,Vegetable Juice (Color),Vegetable Oil (Palm) (Carnauba Wax)"
278,"Vitamin C Immune Support Supplement, Effervescent Formula Lemon-Lime",Tablets,$7.49,0.75,"/store/c/airborne-vitamin-c-immune-support-supplement,-effervescent-formula-lemon-lime/ID=prod1069010-product",10 ea ,4.5,30,"Sorbitol,citric acid,natural flavor,polyethylene glycol,silicon dioxide,hydroxypropyl methylcellulose,sucralose"
279,"Completia Diabetic Multivitamin, Iron Free Tablets",Tablets,$29.99,0.33,"/store/c/nature's-way-completia-diabetic-multivitamin,-iron-free-tablets/ID=prod6152229-product",90 ea ,4.0,4,"Cellulose,Stearic Acid,Hydroxypropyl Cellulose,Sodium Croscarmellose,Hypromellose,Magnesium Stearate,Silica,Glycerin,Gelatin"
280,My Kind Organics Men Multivitamin,Tablets,$24.99,0.77,/store/c/garden-of-life-my-kind-organics-men-multivitamin/ID=prod6377719-product,30 ea ,4.0,39,na
281,"Perfect Postnatal Multivitamin, Tablets",na,$33.78,0.35,"/store/c/new-chapter-perfect-postnatal-multivitamin,-tablets/ID=prod6329472-product",96 ea ,4.5,12,"Pb Vitamin C (Granulated),Pb Vitamin D,Pb Vitamin E (Acetate),Pb Vitamin K1,Vitamin K2,Pb Vitamin B1,Pb Vitamin B2,Pb Vitamin B3,Pb Vitamin B6,Pb Folic Acid,Pb Vitamin B12,Pb Vitamin B7,Pb Pantothenic Acid,Lithothamnion Calcareum Powder,Pb Magnesium,Pb Iron,Pb Iodide,Pb Zinc,Pb Selenium,Pb Copper,Pb Manganese,Pb Chromium,Pb Molybdenum,Pb Beta-Carotene,Ferment Media,Oat,Lemon Balm (Leaf),Chamomile (Flower),Lavender English Flowers,Cardamom (Fruit),Kelp Powder,Black Cumin (Seed),Spinach Powder,Blueberry Powder,Pb Turmeric,Turmeric Sce,Ginger Sce,Magnesium Sterate,Gum Acacia,Silica,Orange Shellac Lac Resin,Carnauba Wax"
282,Men's 50+ Gummy,Gummies,$22.99,0.31,/store/c/alive!-men's-50--gummy/ID=prod6192391-product,75 EA ,4.0,9,"organic tapioca syrup,Cane Sugar,purified water,pectin,citric acid,sodium citrate,natural flavors,vegetable and fruit juice colors,coconut oil,beeswax"
283,Energy Multivitamin Dietary Supplement Tablets,Tablets,$14.99,0.25,/store/c/shot-b-energy-multivitamin-dietary-supplement-tablets/ID=prod6333835-product,60 ea ,5.0,1,"Modified Cellulose Gum,Dicalcium Phosphate,Magnesium Stearate,Silica,Polyvinyl Alcohol,Polyethylene"
284,"Body, Hair, Skin & Nails",na,$6.99,0.12,"/store/c/mason-natural-body,-hair,-skin-%26-nails/ID=prod6407208-product",60 ea ,3.5,3,"Gelatin,magnesium stearate,and silica"
285,Daily Multiple Vitamins Tablets,Tablets,$9.99,0.03,/store/c/mason-natural-daily-multiple-vitamins-tablets/ID=prod6148641-product,365 ea ,5.0,2,"Dicalcium Phosphate,Microcrystalline Cellulose,Stearic Acid,Croscarmellose Sodium,Magnesium Stearate,Silica,Starch,Hydroxypropyl Methyl Cellulose,Polyethylene Glycol,FD&C Red #40,FD&C Blue #1,FD&C Yellow #6,Titanium Dioxide"
286,Once Daily Multivitamin & Whole Food Energizer Tablets,Tablets,$29.99,0.5,/store/c/nature's-way-once-daily-multivitamin-%26-whole-food-energizer-tablets/ID=prod6056516-product,60 ea ,4.5,56,"cellulose,stearic acid,sodium croscarmellose,silica,hypromellose,magnesium stearate,glycerin,Brown Rice"
287,"Liver Support, Herbal Detox Formula - 600mg of Milk Thistle 90 Vegetarian Capsules",Caplets,$41.98,0.47,"/store/c/renew-life-liver-support,-herbal-detox-formula---600mg-of-milk-thistle-90-vegetarian-capsules/ID=prod6090948-product",90 ea ,4.0,26,"Capsulehypromellose ,water"
288,"Only One Liquid-Gel Multi with Iron, Softgels",Gels,$19.54,0.33,"/store/c/irwin-naturals-only-one-liquid-gel-multi-with-iron,-softgels/ID=prod6191090-product",60 ea ,3.5,7,"Gelatin,Purified Water,Glycerin,Soy Lecithin,Beeswax,Caramel Color,Titanium Dioxide"
289,"Every Woman's One Daily 40+ Multivitamin, Tablets",Tablets,$40.73,0.85,"/store/c/new-chapter-every-woman's-one-daily-40--multivitamin,-tablets/ID=prod6329469-product",48 ea ,4.5,95,"Gum Acacia,Silica,Lac Resin,Carnauba Wax,Sunflower Oil"
290,50+ Mini-Tablet,Tablets,$45.50,0.25,/store/c/rainbow-light-50--mini-tablet/ID=prod6181007-product,180 ea ,4.5,33,"Microcrystalline Cellulose,Stearic Acid,Modified Cellulose,Silica. Coating: Vegetable Food Glaze (Dextrin,Dextrose,Soy Lecithin,Carboxy Methyl Cellulose,Sodium Citrate)"
291,"Every Man's One Daily 40+, Multivitamin",Tablets,$16.77,0.7,"/store/c/new-chapter-every-man's-one-daily-40-,-multivitamin/ID=prod6333251-product",24 ea ,4.0,65,"Ferment mediaorganic soy flour ,organic Saccharomyces cerevisiae ,organic orange peel powder,organic coating/binderorganic maltodextrin ,organic gum acacia ,organic sunflower lecithin ,organic pa,organic fiber blendorganic rice flour ,organic oat fiber and organic sunflower lecithin,silica,sodium alginate,pea starch and organic gum acacia"
292,"Every Woman's One Daily 55+, Multivitamin",Tablets,$29.99,1.25,"/store/c/new-chapter-every-woman's-one-daily-55-,-multivitamin/ID=300403940-product",24 EA ,4.5,98,"Ferment mediaorganic soy flour ,organic Saccharomyces cerevisiae ,organic orange peel powder,organic gum acacia,silica,lac resin,carnauba wax"
293,Whole Foods Power Multi Dietary Supplement Capsules,Capsules,$40.00,0.33,/store/c/botanic-choice-whole-foods-power-multi-dietary-supplement-capsules/ID=prod6109397-product,120 Each ,4.5,13,"Gelatin,Rice Flour,Vegetable Magnesium Stearate,Maltodextrin,Sucrose,Calcium Silicate (Anticaking Agent),Acacia,Lipids,Tapioca Starch,Cornstarch,Silicon Dioxide,Ascorbyl Palmitate,Dextrose,D Alpha Tocopherol Acetate (Vitamin E),Sodium Ascorbate,Sodium Citrate,Hydroxypropyl Cellulose"
294,Quick Energy RED,na,$19.99,0.28,/store/c/irwin-naturals-quick-energy-red/ID=prod6387974-product,72 ea ,5.0,4,"Gelatin,Purified Water,Glycerin,Annatto,Beeswax,Soy Lecithin,Silicon Dioxide,Titanium Dioxide,Mannitol,Di-Calcium Phosphate,Maltodextrin"
295,5-HTP Plus Capsules,Capsules,$12.99,0.43,/store/c/olympian-labs-5-htp-plus-capsules/ID=prod6161345-product,30 ea ,1.0,1,"Microcrystalline CellosePlant Fiber,Rice Flour,Ascorbyl Palmitate (Vitamin C),Silica"
296,"Ultimate Flora Adult Everyday Go-Pack Probiotic, 15 Billion CFU",Capsules,$24.99,0.83,"/store/c/renew-life-ultimate-flora-adult-everyday-go-pack-probiotic,-15-billion-cfu/ID=prod6141488-product",30 ea ,4.5,17,"Microcrystalline cellulose,capsulehypromellose ,gellan gum,and medium chain triglycerides"
297,"Norwegian Gold Adult Fish Oil Supplement, Super Critical Omega-3 Orange",Gels,$32.99,1.1,"/store/c/renew-life-norwegian-gold-adult-fish-oil-supplement,-super-critical-omega-3-orange/ID=prod6043866-product",30 ea ,4.5,33,"Fish oil,fish gelatin,vegetable glycerin,enteric coatingethyl cellulose ,sodium alginate ,ammonium hydroxide ,medium chain triglycerides,purified water,beeswax,natural flavors,sunflower lecithin,caramel (for color),and natural mixed tocopherols (preservative)"
298,Super Fruits Powder Dietary Supplement Mangosteen,Powder,$28.74,4.11,/store/c/wai-lana-super-fruits-powder-dietary-supplement-mangosteen/ID=prod6105866-product,7 oz ,0.0,na,Mangosteen (Garcinia Mangostana)
299,Daily Stress Support Vegetable Capsules,Capsules,$18.99,18.99,/store/c/solgar-daily-stress-support-vegetable-capsules/ID=300427220-product,30 ea ,5.0,2,"Organic PANMOL B-COMPLEX from Quinoa Sprouts(Niacinamide ,Calcium Pantothenate ,Pyridoxine Hydrochloride ,Riboflavin-5-Phosp,Rhodiolife Standardized Rhodiola Extract,Vegetable Cellulose,Microcrystalline Cellulose,Organic Rice Hulls,Organic Rice Extract Blend."
300,"Teen Hair, Skin & Nails Multivitamin Berry Blast",Gummies,$12.99,0.13,"/store/c/vitafusion-teen-hair,-skin-%26-nails-multivitamin-berry-blast/ID=300355226-product",100 ea ,4.5,234,"Glucose Syrup,Sucrose,Water,Gelatin,Less Than 2% Of: Citric Acid,Color (Purple Carrot Juice Concentrate),Fractionated Coconut Oil(Beeswax And/Or Carnauba Wax),Lactic Acid And Natural Flavor"
301,"Energy & Vitality Supplement Maca Root, Pomegranate and Asian Ginseng",Capsules,$16.99,0.34,"/store/c/centrum-energy-%26-vitality-supplement-maca-root,-pomegranate-and-asian-ginseng/ID=300413428-product",50 ea ,4.5,200,"Organic Rice Flour,Hypromellose (vegetarian),Contains less than 2%: Magnesium Stearate,Silica,Stearic Acid (vegetarian)"
302,Elderberry Gummies with Immunity Support,Gummies,$21.99,0.37,/store/c/one-a-day-elderberry-gummies-with-immunity-support/ID=300415978-product,60 ea ,4.5,180,"Tapioca Syrup,Sugar,Water,Pectin,Natural Flavor,Citric Acid,Sodium Citrate,Coconut Oil,Carnauba Wax"
303,Bi-Layer Multi + Beauty Gummy Vitamins,Gummies,$15.99,0.18,/store/c/vitafusion-bi-layer-multi---beauty-gummy-vitamins/ID=300428215-product,90 ea ,4.5,131,"Glucose syrup,sugar,water,gelatin,less than 2% of:blend of oils (coconut and/or palm) with beeswax and/or carnauba wax ,citric aci"
304,Magnesium Sugar Free Effervescent Tablets for Muscle Health Fizzy Lemon Lime,na,$12.99,0.65,/store/c/voost-magnesium-sugar-free-effervescent-tablets-for-muscle-health-fizzy-lemon-lime/ID=300427240-product,20 ea ,4.5,93,"Citric Acid,Sodium Bicarbonate,Sorbitol,Less than 2% of: Natural Flavors,Polyethylene Glycol,Sodium Saccharin,Sucralose,Riboflavin Sodium Phosphate (Color)"
305,Immunity Gummies - Vitamin C+B12 Citrus,na,$14.99,9999999.0,/store/c/hims-%26-hers-immunity-gummies---vitamin-c-b12-citrus/ID=300421336-product,42 ea ,4.5,87,"Corn Syrup,Beet Sugar,Water,Beef Gelatin,Orange Juice Concentrate,Natural Flavor,Citric Acid,Pectin (derived from fruits)"
306,Advanced CoQ10,Softgel,$49.99,0.56,/store/c/nature's-bounty-advanced-coq10/ID=300425516-product,30 ea ,4.5,78,"Lime Oil,Gelatin,Castor Oil,Vegetable Glycerin,Polyethylene Glycol,Coconut Oil,Olive Oil,Contains Less Than 2% of: Annatto (Color),Lecithin,Oat Oil,Vitamin E Acetate"
307,Men¿s Multivitamin Sugar Free Effervescent Tablets for Daily Health Blueberry Pomegranate,na,$12.99,0.65,/store/c/voost-men¿s-multivitamin-sugar-free-effervescent-tablets-for-daily-health-blueberry-pomegranate/ID=300426504-product,20 ea ,4.5,64,"Citric Acid,Sodium Bicarbonate,Maltodextrin,Natural Flavors,Vegetable Juice (Color),Less than 2% of: Sorbitol,Polyethylene Glycol,Sodium Saccharin,Sucralose,Fruit Juice (Color)"
308,Every Man's One Daily 55+ Multivitamin,Tablets,$29.99,1.25,/store/c/new-chapter-every-man's-one-daily-55--multivitamin/ID=300407683-product,24 EA ,4.5,58,"Ferment mediaorganic soy flour ,organic Saccharomyces cerevisiae ,organic orange peel powder,organic gum acacia,silica,magnesium oxide,lac resin,and carnauba wax"
309,Dr. Formulated Adult Elderberry Gummies,na,$17.99,0.3,/store/c/garden-of-life-dr.-formulated-adult-elderberry-gummies/ID=300424235-product,60 ea ,4.5,51,"ORGANIC TAPIOCA SYRUP,ORGANIC CANE SUGAR,PECTIN,NATURAL FLAVORS (DARK BERRY),NON-GMO ASCORBIC ACID,CITRIC ACID,SODIUM CITRATE,ORGANIC SUNFLOWER OIL,CITRUS FIBER (FOR DUSTING)"
310,Hydration Sugar Free Effervescent Tablets with Electrolytes Fizzy Fruit Punch,na,$12.99,0.65,/store/c/voost-hydration-sugar-free-effervescent-tablets-with-electrolytes-fizzy-fruit-punch/ID=300427237-product,20 ea ,5.0,46,"Citric Acid,Sodium Bicarbonate,Sorbitol,Artificial And Natural Flavors,Less 2% Of:Polyethylene Glycol ,Vegetable Juice (Color) ,Sodium Saccharin ,Sucralose ,Fruit"
311,K2 + D3 Gummies,na,$18.99,0.32,/store/c/zhou-nutrition-k2---d3-gummies/ID=300423538-product,60 ea ,4.5,46,"Organic tapioca syrup,Cane Sugar,water,citric acid,natural flavor,fruit and vegetable juice (for color),coatingcoconut oil ,carnauba wax,pectin"
